id,firstDate,lastDate,catHosp,status,ward_id,wardType,newID
020-0163-H-Y,2020-06-18,2020-06-18,logistic,PE,20,Adult emergency,Adult emergency #2
020-0164-L-R,2020-06-18,2020-06-18,patient,PA,20,Adult emergency,Adult emergency #2
020-0165-B-N,2020-06-18,2020-06-18,patient,PA,20,Adult emergency,Adult emergency #2
020-0166-R-A,2020-06-19,2020-06-19,logistic,PE,20,Adult emergency,Adult emergency #2
020-0167-R-J,2020-06-19,2020-06-19,physician,PE,20,Adult emergency,Adult emergency #2
020-0168-M-R,2020-06-18,2020-06-18,patient,PA,20,Adult emergency,Adult emergency #2
020-0169-M-F,2020-06-18,2020-06-18,patient,PA,20,Adult emergency,Adult emergency #2
020-0170-D-A,2020-06-18,2020-06-18,patient,PA,20,Adult emergency,Adult emergency #2
020-0171-B-S,2020-06-18,2020-06-18,aux nurse,PE,20,Adult emergency,Adult emergency #2
020-0172-T-B,2020-06-18,2020-06-18,nurse,PE,20,Adult emergency,Adult emergency #2
020-0173-B-J,2020-06-18,2020-06-18,aux nurse,PE,20,Adult emergency,Adult emergency #2
020-0174-M-S,2020-06-18,2020-06-18,investigation,PE,20,Adult emergency,Adult emergency #2
020-0175-D-C,2020-06-18,2020-06-18,physician,PE,20,Adult emergency,Adult emergency #2
020-0176-C-T,2020-06-18,2020-06-18,physician,PE,20,Adult emergency,Adult emergency #2
020-0177-G-J,2020-06-18,2020-06-18,physician,PE,20,Adult emergency,Adult emergency #2
020-0178-G-C,2020-06-18,2020-06-18,physician,PE,20,Adult emergency,Adult emergency #2
020-0179-P-V,2020-06-18,2020-06-18,nurse,PE,20,Adult emergency,Adult emergency #2
020-0180-P-S,2020-06-18,2020-06-18,nurse,PE,20,Adult emergency,Adult emergency #2
020-0181-P-A,2020-06-18,2020-06-18,nurse,PE,20,Adult emergency,Adult emergency #2
020-0182-C-F,2020-06-18,2020-06-18,aux nurse,PE,20,Adult emergency,Adult emergency #2
020-0183-D-A,2020-06-18,2020-06-18,patient,PA,20,Adult emergency,Adult emergency #2
020-0184-C-A,2020-06-18,2020-06-18,patient,PA,20,Adult emergency,Adult emergency #2
020-0185-B-R,2020-06-19,2020-06-19,aux nurse,PE,20,Adult emergency,Adult emergency #2
020-0186-T-S,2020-06-19,2020-06-19,nurse,PE,20,Adult emergency,Adult emergency #2
020-0187-F-J,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0188-J-B,2020-06-19,2020-06-19,physician,PE,20,Adult emergency,Adult emergency #2
020-0189-N-G,2020-06-19,2020-06-19,ext physician,PE,20,Adult emergency,Adult emergency #2
020-0190-F-P,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0191-S-M,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0192-C-M,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0193-O-R,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0194-C-J,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0195-A-M,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0196-B-C,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0197-M-S,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0198-M-F,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0199-B-O,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0200-L-P,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0201-R-A,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0202-S-T,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0203-L-L,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0204-S-S,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0205-R-D,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0206-M-T,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0207-C-S,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0208-D-F,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0209-R-P,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0210-C-M,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0211-A-G,2020-06-19,2020-06-19,physician,PE,20,Adult emergency,Adult emergency #2
020-0212-B-S,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0213-T-P,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0214-R-F,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0215-C-D,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0216-M-R,2020-06-18,2020-06-18,investigation,PE,20,Adult emergency,Adult emergency #2
020-0217-F-V,2020-06-19,2020-06-19,ext physician,PE,20,Adult emergency,Adult emergency #2
020-0218-B-S,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0219-S-C,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0220-E-J,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0221-D-J,2020-06-19,2020-06-19,physician,PE,20,Adult emergency,Adult emergency #2
020-0222-B-V,2020-06-19,2020-06-19,ext physician,PE,20,Adult emergency,Adult emergency #2
020-0223-G-A,2020-06-19,2020-06-19,physician,PE,20,Adult emergency,Adult emergency #2
020-0224-B-L,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0225-O-S,2020-06-19,2020-06-19,logistic,PE,20,Adult emergency,Adult emergency #2
020-0226-G-I,2020-06-19,2020-06-19,logistic,PE,20,Adult emergency,Adult emergency #2
020-0227-Z-A,2020-06-19,2020-06-19,logistic,PE,20,Adult emergency,Adult emergency #2
020-0228-T-C,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0229-D-F,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0230-L-S,2020-06-19,2020-06-19,administration,PE,20,Adult emergency,Adult emergency #2
020-0231-K-R,2020-06-19,2020-06-19,other,PE,20,Adult emergency,Adult emergency #2
020-0232-A-N,2020-06-19,2020-06-19,other,PE,20,Adult emergency,Adult emergency #2
020-0233-C-J,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0234-M-K,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0235-B-A,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
020-0236-H-N,2020-06-19,2020-06-19,patient,PA,20,Adult emergency,Adult emergency #2
021-0001-P-A,2020-06-23,2020-06-23,nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0002-D-L,2020-06-23,2020-06-23,student nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0003-G-F,2020-06-23,2020-06-23,administration,PE,21,Infectious Diseases,Infectious diseases #3
021-0004-N-M,2020-06-23,2020-06-23,aux nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0005-F-C,2020-06-23,2020-06-23,nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,2020-06-23,2020-06-23,aux nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0007-C-N,2020-06-23,2020-06-23,student nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0008-L-G,2020-06-23,2020-06-23,aux nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0009-H-D,2020-06-23,2020-06-23,logistic,PE,21,Infectious Diseases,Infectious diseases #3
021-0010-B-C,2020-06-23,2020-06-23,nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0011-N-D,2020-06-23,2020-06-23,physician,PE,21,Infectious Diseases,Infectious diseases #3
021-0012-P-G,2020-06-23,2020-06-23,investigation,PE,21,Infectious Diseases,Infectious diseases #3
021-0013-V-A,2020-06-23,2020-06-23,investigation,PE,21,Infectious Diseases,Infectious diseases #3
021-0014-L-M,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0015-G-A,2020-06-23,2020-06-23,aux nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0016-D-M,2020-06-23,2020-06-23,aux nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0017-R-M,2020-06-23,2020-06-23,logistic,PE,21,Infectious Diseases,Infectious diseases #3
021-0018-T-C,2020-06-23,2020-06-23,investigation,PE,21,Infectious Diseases,Infectious diseases #3
021-0019-N-G,2020-06-23,2020-06-23,investigation,PE,21,Infectious Diseases,Infectious diseases #3
021-0020-B-F,2020-06-23,2020-06-23,administration,PE,21,Infectious Diseases,Infectious diseases #3
021-0021-R-M,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0022-E-J,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0023-I-T,2020-06-23,2020-06-23,nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0024-C-L,2020-06-23,2020-06-23,nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0025-E-W,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0026-B-J,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0027-S-R,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0028-E-D,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0029-B-S,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0030-J-M,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0031-E-J,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0032-B-D,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0033-G-D,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0034-T-K,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,2020-06-23,2020-06-23,nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0036-F-D,2020-06-23,2020-06-23,physician,PE,21,Infectious Diseases,Infectious diseases #3
021-0037-M-E,2020-06-23,2020-06-23,ext physician,PE,21,Infectious Diseases,Infectious diseases #3
021-0038-E-T,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0039-H-B,2020-06-23,2020-06-23,physician,PE,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0041-L-M,2020-06-23,2020-06-23,aux nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0042-H-L,2020-06-23,2020-06-23,logistic,PE,21,Infectious Diseases,Infectious diseases #3
021-0043-P-J,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0044-P-N,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0045-R-G,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0046-B-C,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0047-B-R,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0048-D-R,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0049-F-D,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0050-B-J,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0051-G-L,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0052-G-B,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0053-F-J,2020-06-23,2020-06-23,physician,PE,21,Infectious Diseases,Infectious diseases #3
021-0054-F-M,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0055-T-J,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0056-G-L,2020-06-23,2020-06-23,aux nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0057-E-O,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0058-E-M,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0059-S-A,2020-06-23,2020-06-23,other,PE,21,Infectious Diseases,Infectious diseases #3
021-0060-G-C,2020-06-23,2020-06-23,other,PE,21,Infectious Diseases,Infectious diseases #3
021-0061-P-I,2020-06-23,2020-06-23,physician,PE,21,Infectious Diseases,Infectious diseases #3
021-0062-D-M,2020-06-23,2020-06-23,physician,PE,21,Infectious Diseases,Infectious diseases #3
021-0063-D-A,2020-06-23,2020-06-23,physician,PE,21,Infectious Diseases,Infectious diseases #3
021-0064-N-D,2020-06-23,2020-06-23,physician,PE,21,Infectious Diseases,Infectious diseases #3
021-0065-M-L,2020-06-23,2020-06-23,physician,PE,21,Infectious Diseases,Infectious diseases #3
021-0066-W-G,2020-06-23,2020-06-23,physician,PE,21,Infectious Diseases,Infectious diseases #3
021-0067-B-C,2020-06-23,2020-06-23,administration,PE,21,Infectious Diseases,Infectious diseases #3
021-0068-M-O,2020-06-23,2020-06-23,logistic,PE,21,Infectious Diseases,Infectious diseases #3
021-0069-C-J,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0070-M-J,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0071-G-S,2020-06-23,2020-06-23,physician,PE,21,Infectious Diseases,Infectious diseases #3
021-0072-B-E,2020-06-23,2020-06-23,physician,PE,21,Infectious Diseases,Infectious diseases #3
021-0073-J-B,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0074-D-O,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0075-C-L,2020-06-23,2020-06-23,visitor,V,21,Infectious Diseases,Infectious diseases #3
021-0076-C-D,2020-06-23,2020-06-23,logistic,PE,21,Infectious Diseases,Infectious diseases #3
021-0077-A-L,2020-06-23,2020-06-23,logistic,PE,21,Infectious Diseases,Infectious diseases #3
021-0078-L-L,2020-06-23,2020-06-23,visitor,V,21,Infectious Diseases,Infectious diseases #3
021-0079-G-C,2020-06-23,2020-06-23,logistic,PE,21,Infectious Diseases,Infectious diseases #3
021-0080-L-A,2020-06-23,2020-06-23,visitor,V,21,Infectious Diseases,Infectious diseases #3
021-0081-B-C,2020-06-23,2020-06-23,nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0082-B-L,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0083-T-C,2020-06-23,2020-06-23,physician,PE,21,Infectious Diseases,Infectious diseases #3
021-0084-D-M,2020-06-23,2020-06-23,physician,PE,21,Infectious Diseases,Infectious diseases #3
021-0085-Z-S,2020-06-23,2020-06-23,aux nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,2020-06-23,2020-06-23,ext physician,PE,21,Infectious Diseases,Infectious diseases #3
021-0087-U-L,2020-06-23,2020-06-23,aux nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0088-P-M,2020-06-23,2020-06-23,nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0089-G-N,2020-06-23,2020-06-23,aux nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0090-&-&,2020-06-23,2020-06-23,nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0091-F-L,2020-06-23,2020-06-23,visitor,V,21,Infectious Diseases,Infectious diseases #3
021-0092-F-P,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0093-B-C,2020-06-23,2020-06-23,ext physician,PE,21,Infectious Diseases,Infectious diseases #3
021-0094-V-G,2020-06-23,2020-06-23,logistic,PE,21,Infectious Diseases,Infectious diseases #3
021-0095-E-S,2020-06-23,2020-06-23,visitor,V,21,Infectious Diseases,Infectious diseases #3
021-0096-C-J,2020-06-23,2020-06-23,visitor,V,21,Infectious Diseases,Infectious diseases #3
021-0097-D-H,2020-06-23,2020-06-23,physician,PE,21,Infectious Diseases,Infectious diseases #3
021-0098-B-M,2020-06-23,2020-06-23,visitor,V,21,Infectious Diseases,Infectious diseases #3
021-0099-M-N,2020-06-23,2020-06-23,ext physician,PE,21,Infectious Diseases,Infectious diseases #3
021-0100-M-A,2020-06-23,2020-06-23,ext physician,PE,21,Infectious Diseases,Infectious diseases #3
021-0101-B-J,2020-06-23,2020-06-23,physician,PE,21,Infectious Diseases,Infectious diseases #3
021-0102-M-M,2020-06-23,2020-06-23,ext physician,PE,21,Infectious Diseases,Infectious diseases #3
021-0103-M-C,2020-06-23,2020-06-23,logistic,PE,21,Infectious Diseases,Infectious diseases #3
021-0104-C-R,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0105-M-T,2020-06-23,2020-06-23,ext physician,PE,21,Infectious Diseases,Infectious diseases #3
021-0106-C-M,2020-06-23,2020-06-23,physician,PE,21,Infectious Diseases,Infectious diseases #3
021-0107-B-L,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0108-B-C,2020-06-23,2020-06-23,reeducation staff,PE,21,Infectious Diseases,Infectious diseases #3
021-0109-L-L,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0110-F-Y,2020-06-23,2020-06-23,logistic,PE,21,Infectious Diseases,Infectious diseases #3
021-0111-F-C,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0112-N-M,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0113-L-J,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0114-B-Y,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0115-O-P,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0116-&-&,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0117-L-T,2020-06-23,2020-06-23,other,PE,21,Infectious Diseases,Infectious diseases #3
021-0118-P-C,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0119-P-G,2020-06-23,2020-06-23,visitor,V,21,Infectious Diseases,Infectious diseases #3
021-0120-B-E,2020-06-23,2020-06-23,aux nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0121-P-M,2020-06-23,2020-06-23,nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0122-H-C,2020-06-23,2020-06-23,student nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0123-B-A,2020-06-23,2020-06-23,nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0124-C-V,2020-06-23,2020-06-23,nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0125-O-C,2020-06-23,2020-06-23,aux nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0126-M-J,2020-06-23,2020-06-23,visitor,V,21,Infectious Diseases,Infectious diseases #3
021-0127-O-L,2020-06-23,2020-06-23,investigation,PE,21,Infectious Diseases,Infectious diseases #3
021-0128-A-N,2020-06-23,2020-06-23,visitor,V,21,Infectious Diseases,Infectious diseases #3
021-0129-M-A,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0130-P-F,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0131-G-C,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0132-B-C,2020-06-23,2020-06-23,visitor,V,21,Infectious Diseases,Infectious diseases #3
021-0133-S-F,2020-06-23,2020-06-23,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0134-L-T,2020-06-23,2020-06-23,visitor,V,21,Infectious Diseases,Infectious diseases #3
021-0135-R-P,2020-06-23,2020-06-23,visitor,V,21,Infectious Diseases,Infectious diseases #3
021-0136-R-E,2020-06-23,2020-06-23,physician,PE,21,Infectious Diseases,Infectious diseases #3
021-0137-T-H,2020-06-23,2020-06-23,visitor,V,21,Infectious Diseases,Infectious diseases #3
021-0138-C-P,2020-06-23,2020-06-23,logistic,PE,21,Infectious Diseases,Infectious diseases #3
021-0139-R-E,2020-06-23,2020-06-23,logistic,PE,21,Infectious Diseases,Infectious diseases #3
021-0140-&-&,2020-06-23,2020-06-23,nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0141-B-C,2020-06-23,2020-06-23,visitor,V,21,Infectious Diseases,Infectious diseases #3
021-0142-P-M,2020-06-23,2020-06-23,visitor,V,21,Infectious Diseases,Infectious diseases #3
021-0143-&-&,2020-06-23,2020-06-23,visitor,V,21,Infectious Diseases,Infectious diseases #3
021-0144-D-A,2020-06-23,2020-06-23,visitor,V,21,Infectious Diseases,Infectious diseases #3
021-0145-P-A,2020-06-23,2020-06-23,nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0146-C-N,2020-06-23,2020-06-23,nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0147-M-C,2020-06-23,2020-06-23,aux nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0148-G-C,2020-06-23,2020-06-23,nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0149-B-A,2020-06-23,2020-06-23,nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0150-F-C,2020-06-23,2020-06-23,aux nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0151-R-A,2020-06-23,2020-06-23,physician,PE,21,Infectious Diseases,Infectious diseases #3
021-0152-M-N,2020-06-24,2020-06-24,student nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0153-B-M,2020-06-24,2020-06-24,aux nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0154-C-C,2020-06-24,2020-06-24,physician,PE,21,Infectious Diseases,Infectious diseases #3
021-0155-E-J,2020-06-24,2020-06-24,nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0156-P-M,2020-06-24,2020-06-24,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0157-F-T,2020-06-24,2020-06-24,physician,PE,21,Infectious Diseases,Infectious diseases #3
021-0158-G-M,2020-06-24,2020-06-24,nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0159-S-A,2020-06-24,2020-06-24,aux nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0160-L-S,2020-06-24,2020-06-24,aux nurse,PE,21,Infectious Diseases,Infectious diseases #3
021-0161-E-S,2020-06-24,2020-06-24,patient,PA,21,Infectious Diseases,Infectious diseases #3
021-0162-V-J,2020-06-24,2020-06-24,other,PE,21,Infectious Diseases,Infectious diseases #3
